Program,Year,Period,Geo Level,State,State ANSI,watershed_code,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2024,YEAR - OCT FORECAST,STATE,ALABAMA,1,0,PEANUTS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,100,
SURVEY,2024,YEAR - OCT FORECAST,STATE,ARKANSAS,5,0,SORGHUM,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,186,
SURVEY,2024,YEAR - OCT FORECAST,STATE,COLORADO,8,0,SORGHUM,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,126,
SURVEY,2024,YEAR - OCT FORECAST,STATE,DELAWARE,10,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160,
SURVEY,2024,YEAR - OCT FORECAST,STATE,GEORGIA,13,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,149,
SURVEY,2024,YEAR - OCT FORECAST,STATE,IDAHO,16,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,215,
SURVEY,2024,YEAR - OCT FORECAST,STATE,ILLINOIS,17,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,222,
SURVEY,2024,YEAR - OCT FORECAST,STATE,INDIANA,18,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,202,
SURVEY,2024,YEAR - OCT FORECAST,STATE,IOWA,19,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,214,
SURVEY,2024,YEAR - OCT FORECAST,STATE,KANSAS,20,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138,
SURVEY,2024,YEAR - OCT FORECAST,STATE,KENTUCKY,21,0,PEANUTS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,186,
SURVEY,2024,YEAR - OCT FORECAST,STATE,LOUISIANA,22,0,PEANUTS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,189,
SURVEY,2024,YEAR - OCT FORECAST,STATE,MARYLAND,24,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133,
SURVEY,2024,YEAR - OCT FORECAST,STATE,MICHIGAN,26,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,179,
SURVEY,2024,YEAR - OCT FORECAST,STATE,MINNESOTA,27,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,183,
SURVEY,2024,YEAR - OCT FORECAST,STATE,MISSISSIPPI,28,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,187,
SURVEY,2024,YEAR - OCT FORECAST,STATE,MISSOURI,29,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,185,
SURVEY,2024,YEAR - OCT FORECAST,STATE,NEBRASKA,31,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,196,
SURVEY,2024,YEAR - OCT FORECAST,STATE,NEW YORK,36,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,168,
SURVEY,2024,YEAR - OCT FORECAST,STATE,NORTH CAROLINA,37,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,88,
SURVEY,2024,YEAR - OCT FORECAST,STATE,NORTH DAKOTA,38,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,144,
SURVEY,2024,YEAR - OCT FORECAST,STATE,OHIO,39,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,183,
SURVEY,2024,YEAR - OCT FORECAST,STATE,OKLAHOMA,40,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136,
SURVEY,2024,YEAR - OCT FORECAST,STATE,OTHER STATES,,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,159.9,
SURVEY,2024,YEAR - OCT FORECAST,STATE,PENNSYLVANIA,42,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,139,
SURVEY,2024,YEAR - OCT FORECAST,STATE,SOUTH CAROLINA,45,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,95,
SURVEY,2024,YEAR - OCT FORECAST,STATE,SOUTH DAKOTA,46,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,163,
SURVEY,2024,YEAR - OCT FORECAST,STATE,TENNESSEE,47,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,153,
SURVEY,2024,YEAR - OCT FORECAST,STATE,TEXAS,48,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,121,
SURVEY,2024,YEAR - OCT FORECAST,STATE,VIRGINIA,51,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,103,
SURVEY,2024,YEAR - OCT FORECAST,STATE,WASHINGTON,53,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,235,
SURVEY,2024,YEAR - OCT FORECAST,STATE,WISCONSIN,55,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,182,
SURVEY,2024,YEAR - SEP FORECAST,STATE,ALABAMA,1,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,108,
SURVEY,2024,YEAR - SEP FORECAST,STATE,ARKANSAS,5,0,SOYBEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,186,
SURVEY,2024,YEAR - SEP FORECAST,STATE,COLORADO,8,0,SOYBEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,123,
SURVEY,2024,YEAR - SEP FORECAST,STATE,DELAWARE,10,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,168,
SURVEY,2024,YEAR - SEP FORECAST,STATE,GEORGIA,13,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,146,
SURVEY,2024,YEAR - SEP FORECAST,STATE,IDAHO,16,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,215,
SURVEY,2024,YEAR - SEP FORECAST,STATE,ILLINOIS,17,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,222,
SURVEY,2024,YEAR - SEP FORECAST,STATE,INDIANA,18,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,210,
SURVEY,2024,YEAR - SEP FORECAST,STATE,IOWA,19,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,212,
SURVEY,2024,YEAR - SEP FORECAST,STATE,KANSAS,20,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,131,
SURVEY,2024,YEAR - SEP FORECAST,STATE,KENTUCKY,21,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,187,
SURVEY,2024,YEAR - SEP FORECAST,STATE,LOUISIANA,22,0,COTTON,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,191,
SURVEY,2024,YEAR - SEP FORECAST,STATE,MARYLAND,24,0,COTTON,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,137,
SURVEY,2024,YEAR - SEP FORECAST,STATE,MICHIGAN,26,0,RICE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,182,
SURVEY,2024,YEAR - SEP FORECAST,STATE,MINNESOTA,27,0,RICE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,183,
SURVEY,2024,YEAR - SEP FORECAST,STATE,MISSISSIPPI,28,0,RICE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,190,
SURVEY,2024,YEAR - SEP FORECAST,STATE,MISSOURI,29,0,RICE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181,
SURVEY,2024,YEAR - SEP FORECAST,STATE,NEBRASKA,31,0,RICE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,195,
SURVEY,2024,YEAR - SEP FORECAST,STATE,NEW YORK,36,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,168,
SURVEY,2024,YEAR - SEP FORECAST,STATE,NORTH CAROLINA,37,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,88,
SURVEY,2024,YEAR - SEP FORECAST,STATE,NORTH DAKOTA,38,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,146,
SURVEY,2024,YEAR - SEP FORECAST,STATE,OHIO,39,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,187,
SURVEY,2024,YEAR - SEP FORECAST,STATE,OKLAHOMA,40,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,139,
SURVEY,2024,YEAR - SEP FORECAST,STATE,OTHER STATES,,0,COTTON,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162,
SURVEY,2024,YEAR - SEP FORECAST,STATE,PENNSYLVANIA,42,0,COTTON,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,139,
SURVEY,2024,YEAR - SEP FORECAST,STATE,SOUTH CAROLINA,45,0,COTTON,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,90,
SURVEY,2024,YEAR - SEP FORECAST,STATE,SOUTH DAKOTA,46,0,GRAIN STORAGE CAPACITY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,163,
SURVEY,2024,YEAR - SEP FORECAST,STATE,TENNESSEE,47,0,GRAIN STORAGE CAPACITY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,153,
SURVEY,2024,YEAR - SEP FORECAST,STATE,TEXAS,48,0,GRAIN STORAGE CAPACITY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,121,
SURVEY,2024,YEAR - SEP FORECAST,STATE,VIRGINIA,51,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,100,
SURVEY,2024,YEAR - SEP FORECAST,STATE,WASHINGTON,53,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,240,
SURVEY,2024,YEAR - SEP FORECAST,STATE,WISCONSIN,55,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,182,
SURVEY,2023,YEAR,STATE,ALABAMA,1,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164,
SURVEY,2023,YEAR,STATE,ALABAMA,1,0,RICE,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,16,
SURVEY,2023,YEAR,STATE,ARIZONA,4,0,RICE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,206,
SURVEY,2023,YEAR,STATE,ARIZONA,4,0,RICE,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,27,
SURVEY,2023,YEAR,STATE,ARKANSAS,5,0,RICE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,183,
SURVEY,2023,YEAR,STATE,ARKANSAS,5,0,RICE,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,16,
SURVEY,2023,YEAR,STATE,CALIFORNIA,6,0,SORGHUM,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,178,
SURVEY,2023,YEAR,STATE,CALIFORNIA,6,0,SORGHUM,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,26,
SURVEY,2023,YEAR,STATE,COLORADO,8,0,SORGHUM,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122,
SURVEY,2023,YEAR,STATE,COLORADO,8,0,SOYBEANS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,24.5,
SURVEY,2023,YEAR,STATE,CONNECTICUT,9,0,SOYBEANS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17,
SURVEY,2023,YEAR,STATE,DELAWARE,10,0,SOYBEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,189,
SURVEY,2023,YEAR,STATE,DELAWARE,10,0,WHEAT,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,213.4,
SURVEY,2023,YEAR,STATE,DELAWARE,10,0,WHEAT,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165.7,
SURVEY,2023,YEAR,STATE,DELAWARE,10,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,25,
SURVEY,2023,YEAR,STATE,FLORIDA,12,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,158,
SURVEY,2023,YEAR,STATE,FLORIDA,12,0,BARLEY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,2023,YEAR,STATE,GEORGIA,13,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,174,
SURVEY,2023,YEAR,STATE,GEORGIA,13,0,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,23,
SURVEY,2023,YEAR,STATE,IDAHO,16,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,203,
SURVEY,2023,YEAR,STATE,IDAHO,16,0,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,28,
SURVEY,2023,YEAR,STATE,ILLINOIS,17,0,GRAIN STORAGE CAPACITY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,206,
SURVEY,2023,YEAR,STATE,ILLINOIS,17,0,GRAIN STORAGE CAPACITY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2023,YEAR,STATE,INDIANA,18,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,203,
SURVEY,2023,YEAR,STATE,INDIANA,18,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,22,
SURVEY,2023,YEAR,STATE,IOWA,19,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,201,
SURVEY,2023,YEAR,STATE,IOWA,19,0,SORGHUM,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2023,YEAR,STATE,KANSAS,20,0,SORGHUM,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,119,
SURVEY,2023,YEAR,STATE,KANSAS,20,0,SOYBEANS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,15,
SURVEY,2023,YEAR,STATE,KENTUCKY,21,0,SOYBEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,187,
SURVEY,2023,YEAR,STATE,KENTUCKY,21,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,22,
SURVEY,2023,YEAR,STATE,LOUISIANA,22,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175,
SURVEY,2023,YEAR,STATE,LOUISIANA,22,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,15,
SURVEY,2023,YEAR,STATE,MAINE,23,0,HAY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,15,
SURVEY,2023,YEAR,STATE,MARYLAND,24,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165,
SURVEY,2023,YEAR,STATE,MARYLAND,24,0,BARLEY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17,
SURVEY,2023,YEAR,STATE,MASSACHUSETTS,25,0,BARLEY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,16,
SURVEY,2023,YEAR,STATE,MICHIGAN,26,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,168,
SURVEY,2023,YEAR,STATE,MICHIGAN,26,0,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2023,YEAR,STATE,MINNESOTA,27,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,185,
SURVEY,2023,YEAR,STATE,MINNESOTA,27,0,COTTON,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18.5,
SURVEY,2023,YEAR,STATE,MISSISSIPPI,28,0,COTTON,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181,
SURVEY,2023,YEAR,STATE,MISSISSIPPI,28,0,GRAIN STORAGE CAPACITY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,15,
SURVEY,2023,YEAR,STATE,MISSOURI,29,0,GRAIN STORAGE CAPACITY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,153,
SURVEY,2023,YEAR,STATE,MISSOURI,29,0,GRAIN STORAGE CAPACITY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,14,
SURVEY,2023,YEAR,STATE,MONTANA,30,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,129,
SURVEY,2023,YEAR,STATE,MONTANA,30,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,23,
SURVEY,2023,YEAR,STATE,NEBRASKA,31,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,182,
SURVEY,2023,YEAR,STATE,NEBRASKA,31,0,SORGHUM,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17,
SURVEY,2023,YEAR,STATE,NEVADA,32,0,SORGHUM,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,21,
SURVEY,2023,YEAR,STATE,NEW HAMPSHIRE,33,0,SOYBEANS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18,
SURVEY,2023,YEAR,STATE,NEW JERSEY,34,0,SOYBEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,168,
SURVEY,2023,YEAR,STATE,NEW JERSEY,34,0,SOYBEANS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18,
SURVEY,2023,YEAR,STATE,NEW MEXICO,35,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,155,
SURVEY,2023,YEAR,STATE,NEW MEXICO,35,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,21,
SURVEY,2023,YEAR,STATE,NEW YORK,36,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,159,
SURVEY,2023,YEAR,STATE,NEW YORK,36,0,BARLEY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2023,YEAR,STATE,NORTH CAROLINA,37,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147,
SURVEY,2023,YEAR,STATE,NORTH CAROLINA,37,0,BARLEY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18,
SURVEY,2023,YEAR,STATE,NORTH DAKOTA,38,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,143,
SURVEY,2023,YEAR,STATE,NORTH DAKOTA,38,0,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17.5,
SURVEY,2023,YEAR,STATE,OHIO,39,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,198,
SURVEY,2023,YEAR,STATE,OHIO,39,0,GRAIN STORAGE CAPACITY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,21,
SURVEY,2023,YEAR,STATE,OKLAHOMA,40,0,GRAIN STORAGE CAPACITY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,149,
SURVEY,2023,YEAR,STATE,OKLAHOMA,40,0,GRAIN STORAGE CAPACITY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,14,
SURVEY,2023,YEAR,STATE,OREGON,41,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,214,
SURVEY,2023,YEAR,STATE,OREGON,41,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,26,
SURVEY,2023,YEAR,STATE,OTHER STATES,,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,0,
SURVEY,2023,YEAR,STATE,PENNSYLVANIA,42,0,SORGHUM,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,157,
SURVEY,2023,YEAR,STATE,PENNSYLVANIA,42,0,SORGHUM,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2023,YEAR,STATE,RHODE ISLAND,44,0,SOYBEANS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,21,
SURVEY,2023,YEAR,STATE,SOUTH CAROLINA,45,0,SOYBEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150,
SURVEY,2023,YEAR,STATE,SOUTH CAROLINA,45,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,2023,YEAR,STATE,SOUTH DAKOTA,46,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,152,
SURVEY,2023,YEAR,STATE,SOUTH DAKOTA,46,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17,
SURVEY,2023,YEAR,STATE,TENNESSEE,47,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,173,
SURVEY,2023,YEAR,STATE,TENNESSEE,47,0,BARLEY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2023,YEAR,STATE,TEXAS,48,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122,
SURVEY,2023,YEAR,STATE,TEXAS,48,0,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18,
SURVEY,2023,YEAR,STATE,UTAH,49,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,185,
SURVEY,2023,YEAR,STATE,UTAH,49,0,HAY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,25,
SURVEY,2023,YEAR,STATE,VERMONT,50,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17,
SURVEY,2023,YEAR,STATE,VIRGINIA,51,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,157,
SURVEY,2023,YEAR,STATE,VIRGINIA,51,0,SORGHUM,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17,
SURVEY,2023,YEAR,STATE,WASHINGTON,53,0,SORGHUM,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,240,
SURVEY,2023,YEAR,STATE,WASHINGTON,53,0,SOYBEANS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,24,
SURVEY,2023,YEAR,STATE,WEST VIRGINIA,54,0,SOYBEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145,
SURVEY,2023,YEAR,STATE,WEST VIRGINIA,54,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17,
